timestamp,source_ip,username,event_type,destination_port,geo_location
2026-08-18 17:28:27,192.0.2.214,dave,login_success,3389,CN
2026-08-18 17:28:28,192.0.2.73,frank,login_failed,443,JP
2026-08-18 17:28:32,192.0.2.135,alice,login_success,8080,CN
2026-08-18 17:28:50,192.0.2.213,bob,login_success,3389,IN
2026-08-18 17:29:06,192.0.2.98,alice,login_success,443,CN
2026-08-18 17:29:20,192.0.2.74,alice,login_success,3389,JP
2026-08-18 17:29:21,192.0.2.214,frank,login_success,8080,DE
2026-08-18 17:29:49,192.0.2.50,mallory,login_success,64581,CN
2026-08-18 17:29:56,192.0.2.113,dave,login_success,22,JP
2026-08-18 17:29:56,192.0.2.164,mallory,login_failed,5941,CN
2026-08-18 17:30:11,192.0.2.160,frank,login_success,443,JP
2026-08-18 17:30:18,192.0.2.162,frank,login_success,22,US
2026-08-18 17:30:23,192.0.2.109,dave,login_failed,443,DE
2026-08-18 17:30:42,192.0.2.108,carol,login_success,443,IN
2026-08-18 17:30:52,192.0.2.143,alice,login_success,22,DE
2026-08-18 17:31:29,192.0.2.166,alice,login_failed,22,BR
2026-08-18 17:31:56,192.0.2.178,carol,login_success,443,BR
2026-08-18 17:32:18,192.0.2.38,mallory,login_success,443,JP
2026-08-18 17:32:22,192.0.2.143,carol,login_success,443,IN
2026-08-18 17:32:47,192.0.2.231,eve,login_success,10648,JP
2026-08-18 17:33:27,192.0.2.192,carol,login_failed,443,BR
2026-08-18 17:33:32,192.0.2.175,frank,login_success,8080,CN
2026-08-18 17:33:44,192.0.2.196,dave,login_success,54902,US
2026-08-18 17:34:07,192.0.2.125,alice,login_failed,8080,DE
2026-08-18 17:34:32,192.0.2.187,frank,login_success,3389,DE
2026-08-18 17:34:33,192.0.2.26,mallory,login_success,443,DE
2026-08-18 17:34:41,192.0.2.180,eve,login_failed,22,US
2026-08-18 17:34:42,192.0.2.154,eve,login_success,22,CN
2026-08-18 17:34:43,192.0.2.65,bob,login_success,22,US
2026-08-18 17:34:48,192.0.2.243,alice,login_success,3389,JP
2026-08-18 17:34:52,192.0.2.87,eve,login_success,3389,IN
2026-08-18 17:34:53,192.0.2.117,eve,login_failed,3389,DE
2026-08-18 17:35:10,192.0.2.65,frank,login_failed,8080,DE
2026-08-18 17:35:15,192.0.2.175,frank,login_success,8080,US
2026-08-18 17:35:40,192.0.2.54,dave,login_success,3389,US
2026-08-18 17:35:52,192.0.2.166,alice,login_failed,6886,BR
2026-08-18 17:36:02,192.0.2.61,carol,login_success,8080,US
2026-08-18 17:36:09,192.0.2.225,mallory,login_success,8080,US
2026-08-18 17:36:11,192.0.2.50,alice,login_failed,8080,CN
2026-08-18 17:36:36,192.0.2.121,eve,login_success,3389,JP
2026-08-18 17:36:38,192.0.2.71,dave,login_success,80,IN
2026-08-18 17:36:41,192.0.2.54,dave,login_failed,40782,IN
2026-08-18 17:36:56,192.0.2.68,alice,login_success,3389,DE
2026-08-18 17:37:32,192.0.2.224,frank,login_success,22,CN
2026-08-18 17:37:37,192.0.2.42,mallory,login_failed,3389,CN
2026-08-18 17:37:58,192.0.2.168,bob,login_success,3389,IN
2026-08-18 17:38:04,192.0.2.84,alice,login_success,3389,DE
2026-08-18 17:38:09,192.0.2.11,eve,login_success,443,IN
2026-08-18 17:38:18,192.0.2.75,eve,login_success,8080,DE
2026-08-18 17:38:45,192.0.2.120,dave,login_success,3389,IN
2026-08-18 17:39:07,192.0.2.182,carol,login_success,443,JP
2026-08-18 17:39:12,192.0.2.49,alice,login_success,80,BR
2026-08-18 17:39:23,192.0.2.131,frank,login_success,3389,JP
2026-08-18 17:39:24,192.0.2.171,alice,login_success,80,JP
2026-08-18 17:39:44,192.0.2.223,frank,login_success,3389,BR
2026-08-18 17:39:49,192.0.2.75,eve,login_success,8080,CN
2026-08-18 17:39:55,192.0.2.121,bob,login_success,443,IN
2026-08-18 17:40:05,192.0.2.22,dave,login_success,443,US
2026-08-18 17:40:13,192.0.2.92,carol,login_success,8080,JP
2026-08-18 17:40:19,192.0.2.170,dave,login_success,8080,IN
2026-08-18 17:40:26,192.0.2.83,alice,login_success,443,IN
2026-08-18 17:40:26,192.0.2.25,dave,login_success,17975,BR
2026-08-18 17:40:52,192.0.2.120,frank,login_failed,3389,IN
2026-08-18 17:41:01,192.0.2.146,mallory,login_failed,443,US
2026-08-18 17:41:03,192.0.2.6,carol,login_success,22,IN
2026-08-18 17:41:05,192.0.2.246,frank,login_success,45410,CN
2026-08-18 17:41:07,192.0.2.146,frank,login_failed,8080,CN
2026-08-18 17:41:07,192.0.2.95,eve,login_success,80,JP
2026-08-18 17:41:11,192.0.2.53,mallory,login_success,3389,US
2026-08-18 17:41:20,192.0.2.107,alice,login_success,62672,DE
2026-08-18 17:42:26,192.0.2.236,eve,login_success,80,IN
2026-08-18 17:42:35,192.0.2.224,alice,login_success,22,JP
2026-08-18 17:42:59,192.0.2.216,frank,login_success,80,IN
2026-08-18 17:43:04,192.0.2.193,dave,login_failed,3389,BR
2026-08-18 17:43:23,192.0.2.124,carol,login_success,1170,CN
2026-08-18 17:43:25,192.0.2.152,carol,login_success,8080,JP
2026-08-18 17:43:26,192.0.2.42,eve,login_success,3389,CN
2026-08-18 17:43:37,192.0.2.3,mallory,login_success,8080,DE
2026-08-18 17:43:40,192.0.2.220,mallory,login_success,8080,BR
2026-08-18 17:43:47,192.0.2.111,frank,login_success,3389,JP
2026-08-18 17:44:01,192.0.2.57,bob,login_failed,2446,IN
2026-08-18 17:44:41,192.0.2.32,alice,login_success,80,JP
2026-08-18 17:44:42,192.0.2.218,frank,login_success,8080,US
2026-08-18 17:45:02,192.0.2.167,dave,login_success,22,IN
2026-08-18 17:45:04,192.0.2.4,frank,login_success,22,US
2026-08-18 17:45:32,192.0.2.74,eve,login_success,80,IN
2026-08-18 17:45:34,192.0.2.207,frank,login_success,3389,IN
2026-08-18 17:45:34,192.0.2.245,alice,login_success,13477,US
2026-08-18 17:45:36,192.0.2.122,mallory,login_success,22,BR
2026-08-18 17:45:37,192.0.2.76,dave,login_success,80,BR
2026-08-18 17:45:58,192.0.2.20,bob,login_failed,22,CN
2026-08-18 17:46:03,192.0.2.118,frank,login_success,3389,CN
2026-08-18 17:46:05,192.0.2.43,bob,login_success,80,IN
2026-08-18 17:46:08,192.0.2.212,frank,login_success,80,IN
2026-08-18 17:46:19,192.0.2.236,dave,login_failed,443,US
2026-08-18 17:46:21,192.0.2.228,eve,login_success,43923,JP
2026-08-18 17:46:24,192.0.2.54,frank,login_failed,443,DE
2026-08-18 17:47:02,192.0.2.117,carol,login_success,3389,US
2026-08-18 17:47:06,192.0.2.109,dave,login_success,443,IN
2026-08-18 17:47:33,192.0.2.244,dave,login_success,8080,IN
2026-08-18 17:47:50,192.0.2.211,mallory,login_success,80,BR
2026-08-18 17:48:05,192.0.2.77,eve,login_success,22,US
2026-08-18 17:48:06,192.0.2.165,eve,login_success,22,US
2026-08-18 17:48:13,192.0.2.245,dave,login_success,8150,BR
2026-08-18 17:48:22,192.0.2.119,carol,login_failed,80,CN
2026-08-18 17:48:23,192.0.2.114,alice,login_success,3389,DE
2026-08-18 17:48:47,192.0.2.45,dave,login_success,80,BR
2026-08-18 17:48:54,192.0.2.171,dave,login_success,443,BR
2026-08-18 17:48:54,192.0.2.171,frank,login_success,22,US
2026-08-18 17:49:04,192.0.2.144,dave,login_success,80,CN
2026-08-18 17:49:21,192.0.2.232,frank,login_success,24554,US
2026-08-18 17:49:28,192.0.2.151,bob,login_success,3389,IN
2026-08-18 17:49:35,192.0.2.119,dave,login_success,3389,CN
2026-08-18 17:49:42,192.0.2.142,alice,login_success,80,US
2026-08-18 17:49:44,192.0.2.16,eve,login_success,3389,JP
2026-08-18 17:49:44,192.0.2.17,frank,login_success,3389,JP
2026-08-18 17:50:09,192.0.2.202,mallory,login_success,3389,CN
2026-08-18 17:50:12,192.0.2.150,dave,login_success,443,IN
2026-08-18 17:50:27,192.0.2.240,carol,login_success,22,CN
2026-08-18 17:50:31,192.0.2.134,carol,login_failed,22,US
2026-08-18 17:50:39,192.0.2.6,eve,login_failed,80,IN
2026-08-18 17:50:53,192.0.2.101,eve,login_failed,8080,BR
2026-08-18 17:51:02,192.0.2.168,frank,login_success,80,US
2026-08-18 17:51:05,192.0.2.141,alice,login_success,22,US
2026-08-18 17:51:09,192.0.2.85,mallory,login_success,26579,CN
2026-08-18 17:51:18,192.0.2.112,eve,login_failed,3389,BR
2026-08-18 17:51:26,192.0.2.170,mallory,login_success,443,BR
2026-08-18 17:51:41,192.0.2.167,carol,login_success,22,CN
2026-08-18 17:51:51,192.0.2.55,frank,login_success,59002,JP
2026-08-18 17:51:55,192.0.2.103,mallory,login_success,3389,US
2026-08-18 17:52:06,192.0.2.141,carol,login_failed,28047,JP
2026-08-18 17:52:21,192.0.2.239,carol,login_success,8080,JP
2026-08-18 17:52:24,192.0.2.247,eve,login_success,22,BR
2026-08-18 17:52:32,192.0.2.38,mallory,login_failed,80,JP
2026-08-18 17:52:48,192.0.2.30,mallory,login_failed,443,BR
2026-08-18 17:52:50,192.0.2.67,eve,login_success,443,DE
2026-08-18 17:52:51,192.0.2.4,bob,login_failed,80,JP
2026-08-18 17:53:05,192.0.2.89,bob,login_success,80,BR
2026-08-18 17:53:38,192.0.2.154,dave,login_failed,22,BR
2026-08-18 17:53:39,192.0.2.218,frank,login_success,22,BR
2026-08-18 17:53:46,192.0.2.191,dave,login_failed,3389,JP
2026-08-18 17:54:01,192.0.2.221,mallory,login_failed,80,JP
2026-08-18 17:54:32,192.0.2.175,bob,login_failed,3389,IN
2026-08-18 17:54:34,192.0.2.198,carol,login_failed,80,BR
2026-08-18 17:54:52,192.0.2.40,alice,login_failed,8080,IN
2026-08-18 17:55:06,192.0.2.5,bob,login_success,22,DE
2026-08-18 17:55:07,192.0.2.61,carol,login_failed,8080,DE
2026-08-18 17:55:08,192.0.2.185,alice,login_success,3389,DE
2026-08-18 17:55:14,192.0.2.69,frank,login_success,22,DE
2026-08-18 17:55:37,192.0.2.215,mallory,login_success,8080,DE
2026-08-18 17:55:54,192.0.2.213,bob,login_failed,3389,JP
2026-08-18 17:56:10,192.0.2.105,frank,login_success,8080,CN
2026-08-18 17:56:11,192.0.2.224,carol,login_failed,443,IN
2026-08-18 17:56:25,192.0.2.33,bob,login_failed,443,JP
2026-08-18 17:56:29,192.0.2.205,alice,login_failed,8080,JP
2026-08-18 17:56:32,192.0.2.250,frank,login_success,14931,JP
2026-08-18 17:56:38,192.0.2.156,bob,login_success,3389,BR
2026-08-18 17:56:41,192.0.2.40,alice,login_success,55464,CN
2026-08-18 17:56:46,192.0.2.188,dave,login_success,8080,BR
2026-08-18 17:56:48,192.0.2.171,mallory,login_failed,49706,CN
2026-08-18 17:57:01,192.0.2.126,alice,login_success,443,DE
2026-08-18 17:57:09,192.0.2.199,eve,login_success,22,DE
2026-08-18 17:57:15,192.0.2.22,frank,login_failed,18328,DE
2026-08-18 17:57:22,192.0.2.44,mallory,login_failed,31176,IN
2026-08-18 17:57:36,192.0.2.23,mallory,login_success,3389,JP
2026-08-18 17:58:01,192.0.2.51,dave,login_success,3389,BR
2026-08-18 17:58:10,192.0.2.82,dave,login_success,80,DE
2026-08-18 17:58:26,192.0.2.101,eve,login_success,55715,CN
2026-08-18 17:58:27,192.0.2.117,frank,login_success,4438,CN
2026-08-18 17:58:29,192.0.2.129,frank,login_success,4334,CN
2026-08-18 17:58:44,192.0.2.23,eve,login_success,80,IN
2026-08-18 17:58:49,192.0.2.240,eve,login_failed,80,JP
2026-08-18 17:59:06,192.0.2.239,eve,login_success,8080,CN
2026-08-18 17:59:30,192.0.2.35,carol,login_success,22,BR
2026-08-18 17:59:48,192.0.2.65,carol,login_failed,51387,IN
2026-08-18 17:59:54,192.0.2.249,alice,login_success,3389,IN
2026-08-18 18:00:48,192.0.2.93,carol,login_success,8080,BR
2026-08-18 18:00:49,192.0.2.53,bob,login_success,37338,CN
2026-08-18 18:00:50,192.0.2.219,eve,login_success,8080,IN
2026-08-18 18:00:53,192.0.2.231,alice,login_success,3389,CN
2026-08-18 18:00:55,192.0.2.88,bob,login_success,4567,DE
2026-08-18 18:00:55,192.0.2.145,mallory,login_failed,8080,US
2026-08-18 18:01:03,192.0.2.108,carol,login_failed,443,IN
2026-08-18 18:01:14,192.0.2.54,frank,login_success,8080,BR
2026-08-18 18:01:18,192.0.2.223,alice,login_failed,22,BR
2026-08-18 18:01:29,192.0.2.210,bob,login_failed,8080,US
2026-08-18 18:01:35,192.0.2.35,alice,login_success,23211,DE
2026-08-18 18:01:53,192.0.2.200,bob,login_success,22,BR
2026-08-18 18:01:59,192.0.2.35,frank,login_success,80,US
2026-08-18 18:02:01,192.0.2.120,alice,login_success,51236,CN
2026-08-18 18:02:01,192.0.2.88,dave,login_failed,22,DE
2026-08-18 18:02:03,192.0.2.21,eve,login_success,443,IN
2026-08-18 18:02:09,192.0.2.198,bob,login_success,80,CN
2026-08-18 18:02:33,192.0.2.78,alice,login_success,1919,BR
2026-08-18 18:02:56,192.0.2.70,carol,login_failed,17758,BR
2026-08-18 18:03:00,192.0.2.119,mallory,login_failed,61827,US
2026-08-18 18:03:03,192.0.2.24,mallory,login_failed,16416,IN
2026-08-18 18:03:06,192.0.2.203,bob,login_success,3389,CN
2026-08-18 18:03:13,192.0.2.17,alice,login_success,3389,DE
2026-08-18 18:03:20,192.0.2.189,alice,login_success,60662,IN
2026-08-18 18:03:48,192.0.2.95,frank,login_failed,80,IN
2026-08-18 18:03:57,192.0.2.70,alice,login_success,3389,JP
2026-08-18 18:04:13,192.0.2.114,mallory,login_success,443,US
2026-08-18 18:04:31,192.0.2.210,mallory,login_success,3389,CN
2026-08-18 18:04:33,192.0.2.153,eve,login_failed,22,JP
2026-08-18 18:04:48,192.0.2.219,frank,login_success,3389,BR
2026-08-18 18:04:59,192.0.2.206,alice,login_success,80,DE
2026-08-18 18:05:09,192.0.2.75,carol,login_success,3389,US
2026-08-18 18:05:14,192.0.2.225,dave,login_success,21819,BR
2026-08-18 18:05:17,192.0.2.15,carol,login_failed,3389,US
2026-08-18 18:05:18,192.0.2.205,mallory,login_success,80,BR
2026-08-18 18:05:26,192.0.2.43,eve,login_success,3389,DE
2026-08-18 18:05:44,192.0.2.237,dave,login_failed,443,IN
2026-08-18 18:06:09,192.0.2.94,mallory,login_success,3389,IN
2026-08-18 18:06:21,192.0.2.4,mallory,login_success,22,JP
2026-08-18 18:06:24,192.0.2.74,eve,login_success,443,CN
2026-08-18 18:06:31,192.0.2.49,frank,login_success,3389,BR
2026-08-18 18:06:38,192.0.2.250,dave,login_success,43465,CN
2026-08-18 18:06:46,192.0.2.20,eve,login_failed,443,IN
2026-08-18 18:06:47,192.0.2.247,mallory,login_success,443,JP
2026-08-18 18:06:51,192.0.2.110,eve,login_failed,3389,IN
2026-08-18 18:06:57,192.0.2.140,carol,login_success,57886,CN
2026-08-18 18:07:07,192.0.2.163,carol,login_failed,3389,IN
2026-08-18 18:07:28,192.0.2.178,mallory,login_success,3389,US
2026-08-18 18:07:44,192.0.2.109,frank,login_success,24080,JP
2026-08-18 18:08:27,192.0.2.14,frank,login_success,22,US
2026-08-18 18:08:29,192.0.2.245,mallory,login_failed,22,IN
2026-08-18 18:08:29,192.0.2.86,eve,login_failed,3389,IN
2026-08-18 18:08:43,192.0.2.151,carol,login_success,28831,IN
2026-08-18 18:08:57,192.0.2.115,bob,login_failed,8080,DE
2026-08-18 18:09:23,192.0.2.180,mallory,login_failed,3389,BR
2026-08-18 18:09:37,192.0.2.137,dave,login_success,8080,CN
2026-08-18 18:09:44,192.0.2.182,alice,login_success,443,DE
2026-08-18 18:09:57,192.0.2.91,bob,login_failed,52194,BR
2026-08-18 18:10:00,192.0.2.91,mallory,login_success,12330,CN
2026-08-18 18:10:06,192.0.2.89,mallory,login_success,80,JP
2026-08-18 18:10:13,192.0.2.122,alice,login_success,3389,IN
2026-08-18 18:10:14,192.0.2.110,dave,login_failed,57194,US
2026-08-18 18:10:14,192.0.2.80,carol,login_success,8080,JP
2026-08-18 18:10:22,192.0.2.131,frank,login_success,443,CN
2026-08-18 18:10:47,192.0.2.93,mallory,login_failed,80,IN
2026-08-18 18:11:29,192.0.2.221,frank,login_success,80,BR
2026-08-18 18:11:35,192.0.2.137,carol,login_success,443,CN
2026-08-18 18:11:50,192.0.2.15,frank,login_success,16400,IN
2026-08-18 18:12:00,192.0.2.59,eve,login_success,8080,IN
2026-08-18 18:12:20,192.0.2.44,bob,login_failed,80,BR
2026-08-18 18:12:37,192.0.2.230,carol,login_success,443,US
2026-08-18 18:12:39,192.0.2.197,carol,login_success,8080,US
2026-08-18 18:12:41,192.0.2.62,eve,login_success,44564,US
2026-08-18 18:12:51,192.0.2.73,dave,login_failed,80,CN
2026-08-18 18:12:56,192.0.2.244,alice,login_success,80,IN
2026-08-18 18:12:57,192.0.2.168,carol,login_success,58629,JP
2026-08-18 18:13:17,192.0.2.142,alice,login_success,443,JP
2026-08-18 18:13:25,192.0.2.19,dave,login_failed,3389,US
2026-08-18 18:13:42,192.0.2.234,frank,login_success,22,BR
2026-08-18 18:13:52,192.0.2.43,frank,login_success,37935,CN
2026-08-18 18:13:56,192.0.2.84,frank,login_success,51797,JP
2026-08-18 18:13:57,192.0.2.213,frank,login_failed,8080,BR
2026-08-18 18:14:01,192.0.2.58,frank,login_failed,443,IN
2026-08-18 18:14:08,192.0.2.57,frank,login_failed,443,US
2026-08-18 18:14:11,192.0.2.250,dave,login_success,22,BR
2026-08-18 18:14:17,192.0.2.2,eve,login_success,443,US
2026-08-18 18:14:28,192.0.2.122,frank,login_success,3389,BR
2026-08-18 18:15:08,192.0.2.20,eve,login_success,22,US
2026-08-18 18:15:11,192.0.2.24,carol,login_success,80,BR
2026-08-18 18:15:15,192.0.2.229,dave,login_failed,18607,US
2026-08-18 18:15:33,192.0.2.19,mallory,login_failed,80,DE
2026-08-18 18:16:11,192.0.2.29,mallory,login_success,80,JP
2026-08-18 18:16:33,192.0.2.195,carol,login_success,80,JP
2026-08-18 18:16:43,192.0.2.206,frank,login_success,22,US
2026-08-18 18:16:50,192.0.2.228,alice,login_failed,22,DE
2026-08-18 18:17:06,192.0.2.143,frank,login_failed,443,CN
2026-08-18 18:17:11,192.0.2.102,bob,login_failed,443,JP
2026-08-18 18:17:34,192.0.2.160,mallory,login_success,22,DE
2026-08-18 18:17:48,192.0.2.163,mallory,login_success,3389,DE
2026-08-18 18:17:55,192.0.2.143,dave,login_failed,22,US
2026-08-18 18:17:59,192.0.2.25,eve,login_success,80,US
2026-08-18 18:18:00,192.0.2.36,mallory,login_success,8080,IN
2026-08-18 18:18:01,192.0.2.80,bob,login_failed,3389,DE
2026-08-18 18:18:05,192.0.2.155,mallory,login_failed,80,IN
2026-08-18 18:18:08,192.0.2.233,carol,login_failed,80,IN
2026-08-18 18:18:20,192.0.2.192,eve,login_success,3389,DE
2026-08-18 18:18:29,192.0.2.101,bob,login_success,443,IN
2026-08-18 18:19:16,192.0.2.246,alice,login_success,62753,JP
2026-08-18 18:19:22,192.0.2.219,dave,login_success,8080,DE
2026-08-18 18:19:50,192.0.2.48,dave,login_success,28489,IN
2026-08-18 18:19:53,192.0.2.115,frank,login_failed,3389,US
2026-08-18 18:20:04,192.0.2.57,eve,login_failed,80,CN
2026-08-18 18:20:07,192.0.2.45,frank,login_success,8080,CN
2026-08-18 18:20:21,192.0.2.139,mallory,login_failed,50831,JP
2026-08-18 18:20:29,192.0.2.117,alice,login_failed,3389,CN
2026-08-18 18:20:36,192.0.2.140,frank,login_success,443,DE
2026-08-18 18:20:40,192.0.2.132,bob,login_success,3389,JP
2026-08-18 18:20:53,192.0.2.174,eve,login_failed,443,JP
2026-08-18 18:21:12,192.0.2.116,eve,login_success,3389,BR
2026-08-18 18:21:19,192.0.2.133,alice,login_success,3389,JP
2026-08-18 18:21:28,192.0.2.120,mallory,login_failed,8080,US
2026-08-18 18:21:48,192.0.2.73,bob,login_success,36624,IN
2026-08-18 18:22:01,192.0.2.142,bob,login_success,8080,US
2026-08-18 18:22:09,192.0.2.182,mallory,login_success,3389,CN
2026-08-18 18:22:21,192.0.2.56,dave,login_success,443,US
2026-08-18 18:22:27,192.0.2.81,dave,login_success,80,CN
2026-08-18 18:22:31,192.0.2.21,eve,login_success,3389,BR
2026-08-18 18:22:39,192.0.2.24,eve,login_failed,22,IN
2026-08-18 18:22:43,192.0.2.159,carol,login_success,8080,IN
2026-08-18 18:22:52,192.0.2.166,dave,login_success,22,US
2026-08-18 18:23:24,192.0.2.126,eve,login_success,3389,BR
2026-08-18 18:23:30,192.0.2.209,carol,login_success,3389,JP
2026-08-18 18:23:36,192.0.2.4,carol,login_success,3389,BR
2026-08-18 18:23:36,192.0.2.31,eve,login_success,80,DE
2026-08-18 18:23:46,192.0.2.246,alice,login_success,80,US
2026-08-18 18:24:09,192.0.2.40,mallory,login_failed,22,CN
2026-08-18 18:24:11,192.0.2.180,alice,login_success,3389,DE
2026-08-18 18:24:22,192.0.2.201,alice,login_failed,22,JP
2026-08-18 18:24:23,192.0.2.128,eve,login_success,22115,IN
2026-08-18 18:25:13,192.0.2.23,alice,login_success,443,JP
2026-08-18 18:25:17,192.0.2.53,dave,login_success,443,US
2026-08-18 18:25:42,192.0.2.168,dave,login_success,22,BR
2026-08-18 18:25:43,192.0.2.16,mallory,login_success,55280,DE
2026-08-18 18:25:59,192.0.2.173,eve,login_success,22,DE
2026-08-18 18:26:09,192.0.2.97,alice,login_success,8080,DE
2026-08-18 18:26:47,192.0.2.104,mallory,login_success,3389,BR
2026-08-18 18:26:49,192.0.2.90,eve,login_success,3389,BR
2026-08-18 18:26:52,192.0.2.146,frank,login_success,61214,CN
2026-08-18 18:26:56,192.0.2.168,mallory,login_failed,80,IN
2026-08-18 18:26:56,192.0.2.84,dave,login_success,22,DE
2026-08-18 18:26:57,192.0.2.210,alice,login_failed,8080,US
2026-08-18 18:26:58,192.0.2.87,alice,login_success,80,JP
2026-08-18 18:26:58,192.0.2.1,dave,login_success,3389,IN
2026-08-18 18:27:02,192.0.2.84,bob,login_success,3389,IN
2026-08-18 18:27:28,192.0.2.206,mallory,login_success,3389,CN
2026-08-18 18:27:32,192.0.2.245,carol,login_success,3389,BR
2026-08-18 18:28:15,192.0.2.53,dave,login_success,80,JP
2026-08-18 18:28:19,192.0.2.103,alice,login_success,80,BR
2026-08-18 18:28:23,192.0.2.73,mallory,login_success,3389,CN
2026-08-18 18:28:25,192.0.2.168,frank,login_failed,3389,DE
2026-08-18 18:28:36,192.0.2.243,frank,login_success,42064,BR
2026-08-18 18:28:53,192.0.2.201,frank,login_success,3389,IN
2026-08-18 18:28:55,192.0.2.159,frank,login_success,8080,DE
2026-08-18 18:29:03,192.0.2.151,carol,login_failed,50337,US
2026-08-18 18:29:26,192.0.2.197,carol,login_success,17907,JP
2026-08-18 18:29:30,192.0.2.116,carol,login_failed,3389,US
2026-08-18 18:29:36,192.0.2.17,carol,login_success,8080,JP
2026-08-18 18:29:44,192.0.2.23,alice,login_success,8080,US
2026-08-18 18:29:47,192.0.2.144,mallory,login_success,443,DE
2026-08-18 18:30:04,192.0.2.108,eve,login_failed,80,IN
2026-08-18 18:30:09,192.0.2.239,eve,login_success,3389,IN
2026-08-18 18:30:09,192.0.2.198,dave,login_success,80,JP
2026-08-18 18:30:11,192.0.2.76,eve,login_success,8080,BR
2026-08-18 18:30:46,192.0.2.113,frank,login_success,3389,JP
2026-08-18 18:30:59,192.0.2.130,dave,login_failed,8080,CN
2026-08-18 18:31:15,192.0.2.221,mallory,login_success,8080,CN
2026-08-18 18:31:17,192.0.2.96,carol,login_failed,22,IN
2026-08-18 18:31:34,192.0.2.105,mallory,login_success,22,CN
2026-08-18 18:31:36,192.0.2.126,dave,login_success,80,US
2026-08-18 18:31:41,192.0.2.62,bob,login_failed,22,DE
2026-08-18 18:32:07,192.0.2.63,carol,login_success,22,JP
2026-08-18 18:32:12,192.0.2.174,mallory,login_success,80,CN
2026-08-18 18:32:21,192.0.2.34,alice,login_failed,22,DE
2026-08-18 18:32:26,192.0.2.245,mallory,login_success,80,IN
2026-08-18 18:32:43,192.0.2.173,alice,login_success,43060,BR
2026-08-18 18:32:47,192.0.2.82,carol,login_success,443,JP
2026-08-18 18:33:15,192.0.2.69,bob,login_failed,3389,BR
2026-08-18 18:33:27,192.0.2.44,alice,login_success,1758,IN
2026-08-18 18:33:34,192.0.2.19,eve,login_failed,19529,DE
2026-08-18 18:33:37,192.0.2.119,mallory,login_success,16870,CN
2026-08-18 18:33:44,192.0.2.68,dave,login_success,8080,CN
2026-08-18 18:33:58,192.0.2.77,mallory,login_success,80,US
2026-08-18 18:34:21,192.0.2.58,mallory,login_success,443,DE
2026-08-18 18:34:32,192.0.2.169,bob,login_success,8080,CN
2026-08-18 18:34:33,192.0.2.249,dave,login_failed,8080,US
2026-08-18 18:34:34,192.0.2.147,eve,login_failed,22,IN
2026-08-18 18:34:35,192.0.2.94,alice,login_failed,8080,BR
2026-08-18 18:34:37,192.0.2.238,carol,login_success,80,IN
2026-08-18 18:34:45,192.0.2.130,dave,login_failed,8080,IN
2026-08-18 18:35:24,192.0.2.50,dave,login_success,8080,US
2026-08-18 18:35:35,192.0.2.64,bob,login_failed,3389,JP
2026-08-18 18:35:43,192.0.2.206,carol,login_success,22,DE
2026-08-18 18:35:43,192.0.2.128,alice,login_success,80,IN
2026-08-18 18:35:48,192.0.2.104,eve,login_success,2031,CN
2026-08-18 18:36:03,192.0.2.189,alice,login_success,34848,US
2026-08-18 18:36:39,192.0.2.249,mallory,login_success,443,JP
2026-08-18 18:36:45,192.0.2.242,mallory,login_failed,80,US
2026-08-18 18:36:45,192.0.2.21,carol,login_failed,8080,DE
2026-08-18 18:37:02,192.0.2.248,mallory,login_failed,22,JP
2026-08-18 18:37:04,192.0.2.167,alice,login_failed,56883,BR
2026-08-18 18:37:17,192.0.2.247,carol,login_failed,80,DE
2026-08-18 18:37:25,192.0.2.189,bob,login_failed,22,CN
2026-08-18 18:37:26,192.0.2.129,bob,login_success,26625,IN
2026-08-18 18:37:37,192.0.2.97,eve,login_success,443,US
2026-08-18 18:37:45,192.0.2.34,mallory,login_success,22,IN
2026-08-18 18:37:45,192.0.2.107,frank,login_success,443,CN
2026-08-18 18:38:03,192.0.2.219,alice,login_success,3389,CN
2026-08-18 18:38:16,192.0.2.125,eve,login_success,41098,JP
2026-08-18 18:38:42,192.0.2.209,mallory,login_success,22,IN
2026-08-18 18:38:53,192.0.2.137,eve,login_failed,58016,JP
2026-08-18 18:39:12,192.0.2.129,alice,login_success,10004,IN
2026-08-18 18:39:23,192.0.2.10,dave,login_failed,22748,DE
2026-08-18 18:39:33,192.0.2.84,alice,login_failed,8080,DE
2026-08-18 18:39:37,192.0.2.168,carol,login_success,3389,DE
2026-08-18 18:39:41,192.0.2.22,frank,login_success,80,IN
2026-08-18 18:39:49,192.0.2.242,carol,login_success,3389,US
2026-08-18 18:40:17,192.0.2.196,mallory,login_success,443,BR
2026-08-18 18:40:18,192.0.2.35,mallory,login_failed,8080,US
2026-08-18 18:40:19,192.0.2.24,carol,login_success,15006,IN
2026-08-18 18:40:32,192.0.2.243,dave,login_failed,50687,US
2026-08-18 18:40:35,192.0.2.217,frank,login_failed,22,BR
2026-08-18 18:40:36,192.0.2.148,alice,login_success,8080,US
2026-08-18 18:40:38,192.0.2.63,alice,login_success,3389,IN
2026-08-18 18:40:47,192.0.2.32,bob,login_failed,3389,IN
2026-08-18 18:40:52,192.0.2.182,frank,login_success,3389,US
2026-08-18 18:41:06,192.0.2.199,alice,login_success,3389,CN
